Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
yJ_MS4m4ZnY,CeeDee is SMOOTH with it,2024-09-13,Short,1M,60,3849798,121976,400
N_a1GJWaH70,Dude Perfect vs Mark Rober: Battle Bots,2024-09-07,Long Form,17M57S,1077,8122608,164277,3957
OqScoVdjq1c,Awkward Stereotypes,2024-08-24,Long Form,13M41S,821,9765349,158438,4528
xofVzFPxo9I,End of an era 🥺. DPHQ3 reveal COMING SOON!,2024-08-14,Short,21S,21,3281683,141363,2259
lT8O3KleVos,F1 Edition | Dude Perfect,2024-08-10,Long Form,23M48S,1428,5797686,149321,3612
TL5zPys0ufk,Olympic Mini Games Battle,2024-07-27,Long Form,16M23S,983,9703229,159885,2975
QwQ_Y4gf2DI,This should be an Olympic sport,2024-07-27,Short,1M,60,3123608,159136,664
ZToieI7hPoM,We Dropped 1000 Basketballs from an Airplane,2024-07-13,Long Form,18M9S,1089,10216678,181916,5842
YQvm5qxZTBg,The Survivor Games: Island Edition,2024-06-29,Long Form,31M3S,1863,9343311,148082,3434
jfNUWOpPVr8,Dad Stereotypes,2024-06-15,Long Form,13M7S,787,12382513,189507,5745
8JcuC348Ibg,Dads be like...,2024-06-12,Short,43S,43,22107954,1068368,3733
SFAt6gfm-xE,Dodgeball Island Battle Royale,2024-06-01,Long Form,13M3S,783,6618941,127932,3306
7pTwqG9VM7o,Gonna tell my kids this was Spider-Man,2024-05-30,Short,27S,27,68777301,2742294,14059
_BUXTjeKQHk,Australia Bucket List,2024-05-18,Long Form,29M59S,1799,6488359,149844,4870
7ba_eJicUlU,Dude Wars 2 | OT 45,2024-05-04,Long Form,25M14S,1514,8115989,160477,4878
eS3zqME3bT4,How it started vs how it’s going,2024-05-01,Short,1M,60,3114426,121991,646
M_7o6tekeXg,"LEGOOOOO! One year ago, the impossible happened.",2024-04-30,Short,36S,36,1976250,91080,621
_J3LCIS3Vz4,We Remade Our 1st Video 15 Years Later,2024-04-20,Long Form,26M33S,1593,9729492,261256,9665
BlQoJy8J_Q8,Make it or break it! (That last level 🤯),2024-04-16,Short,52S,52,16427244,778463,695
tnb8XcGbYCM,Average Dude vs. MLB Pitcher,2024-04-06,Long Form,18M38S,1118,14042019,280636,11097
NRj1JJsncIk,"THE WINK AT THE END 💀 Storybook day at the @Formula1 AGP for Ty and the CHAMP, Carlos Sainz!",2024-03-24,Short,59S,59,4266180,215671,663
pykmv7VdBs4,The Tesla Coil Electricity Gun! | OT 43,2024-03-23,Long Form,25M37S,1537,9696353,179442,3920
dw-kwjzXSsA,Prison Escape Battle,2024-03-09,Long Form,13M7S,787,11343434,206978,3177
Um1M0hfQsik,HOW did that happen to Ty at the end?!,2024-03-08,Short,51S,51,34397722,1392222,1364
e3d5gMGzbIM,Honestly whoever did it should just own up,2024-02-26,Short,49S,49,4877645,303447,1513
DHe_rLbwsv0,Office Stereotypes | Dude Perfect,2024-02-24,Long Form,13M18S,798,11060030,188838,4216
bm2xEQT8NDY,Medieval Battle,2024-02-10,Long Form,14M28S,868,4844183,113941,2632
CGOLDYiVqww,Which level took the longest?? 🏈,2024-02-01,Short,43S,43,15393408,720874,3274
uAiN7BmUjTg,We Put a Rocket in a Football,2024-01-20,Long Form,14M9S,849,9269381,171328,2951
YyXs2tSxhvs,INSANE ROCKET FOOTBALL THROW 🤯🚀,2024-01-09,Short,27S,27,4214358,206526,944
ASipOm0M8ME,this stuff is CRAZY 🤯,2024-01-07,Short,35S,35,16378679,489711,1272
7-nJBiJROGU,Pet Stereotypes,2024-01-06,Long Form,9M45S,585,8712917,173133,3819
IeBzNzzFMLI,What was that?!? 🤣🤣 #challenge,2023-12-26,Short,31S,31,3964272,144944,642
rx9JELYVR2M,How did Zach do that?? 🤯🪄,2023-12-22,Short,23S,23,1913409,66987,319
utPN36QqUDk,WHO had the best response? 😂🦉,2023-12-20,Short,45S,45,6474669,297348,2166
ar3gEAT2h28,Mystery Detective Battle,2023-12-16,Long Form,27M54S,1674,10599018,213505,6912
kW740VeY3Ng,Garrett is fed up 🤣 #challenge,2023-12-14,Short,40S,40,10214629,531765,837
HfjgV9e3_8w,Watch closely… 🫨🪄,2023-12-07,Short,23S,23,11726167,545260,1574
tiLG1wb0vYk,We took the record back 🤠,2023-12-04,Short,43S,43,8543362,454610,1000
okvG6H0UaIs,Top 10 GIFS of ALL TIME | OT 42,2023-12-02,Long Form,26M8S,1568,8991283,159624,5043
arwjTo-6ChI,Kinda satisfying tbh 😯,2023-11-22,Short,1M,60,11581575,477815,930
gIjJTEJ7soQ,Luckiest Dude Wins,2023-11-18,Long Form,14M22S,862,15870158,201190,3000
7c0g_CutGRo,Which dude drank the lime juice?? 🫨,2023-11-13,Short,30S,30,7542142,267612,5382
ZIo2qTxj8IY,Punishment Plinko is NASTY 🤢,2023-11-09,Short,38S,38,6146305,221086,601
1j1_P2Tve9g,NECK & NECK 🤯,2023-11-07,Short,1M1S,61,3950596,181791,467
nRYpj14DEvk,Zombie Airsoft Battle Royale,2023-11-04,Long Form,13M15S,795,14116421,221881,5667
hpkoaG0IvMQ,What an ENDING!!! 🫨,2023-10-25,Short,41S,41,6730125,295417,639
ZVPpl_sV97U,Build a Fort Battle,2023-10-21,Long Form,14M52S,892,8420427,172603,3780
cA-DTIpVdH0,Down to the WIRE! 🥤,2023-10-13,Short,34S,34,3890557,167415,444
UGz1AbmJIuU,The World's First Square Bike | OT41,2023-10-07,Long Form,27M18S,1638,13405301,228750,10282
9o__c8wNd3I,Road Trip Stereotypes,2023-09-23,Long Form,12M7S,727,13039744,232925,6205
IVQ1bPX1m9U,MARK ATE THE BASKETBALL 🤯🏀,2023-09-23,Short,37S,37,29485963,1414222,3797
0xSUlLmlN8k,FREAK Athlete,2023-09-13,Short,47S,47,45033055,2683937,7356
muUL8kOqeyE,Ultimate RC Mini Games Battle,2023-09-09,Long Form,12M9S,729,16226575,197929,3003
y2Zodskd13I,CAN’T BELIEVE COBY IS AN ASTRONAUT 🚀,2023-08-28,Short,53S,53,52331118,2090257,11673
OPoqBIEvoj0,We Bought a Premier League Team! | OT 40,2023-08-26,Long Form,22M48S,1368,8354807,184568,4733
QBKR12mIdso,BUZZER BEATER!!! 🚨,2023-08-16,Short,48S,48,12429815,590944,1633
aB2wvo7PEq4,Angry Birds in Real Life,2023-08-12,Long Form,10M58S,658,9409277,187011,3442
kd-ABokZCkA,The Survivor Games,2023-07-29,Long Form,21M25S,1285,15593853,279894,5639
Q_eXhFMjBgA,Golf World Records with Rory McIlroy,2023-07-15,Long Form,12M5S,725,7741750,171315,3205
cvY4ZLAe07E,Is Sparky a psychopath for tying shoes like this???,2023-07-10,Short,43S,43,14921794,680121,8243
eFmpqhvedt8,"$50,000 Crystal Treasure Hunt",2023-07-01,Long Form,13M58S,838,11635551,203416,3476
gvO45dfota4,Who else wants to try this? 🤯💎,2023-06-27,Short,20S,20,94216558,3163810,14459
Y2xfYQ5sV8A,Dudes vs Fans 2v2 👀,2023-06-19,Short,1M,60,9821062,405269,906
Nt240HomM7U,We Made a REAL Plasma Blaster | OT39,2023-06-17,Long Form,22M14S,1334,13392027,231499,5638
tk0S7JNxnd8,HOW did he do that many?? 😳 #dudeperfect #shorts,2023-06-09,Short,45S,45,32295284,1680223,1702
OdU_emI6KrE,Neighborhood Stereotypes,2023-06-03,Long Form,11M41S,701,19748660,310342,7490
R8LiwncUVnM,The NEW World’s Highest Basketball Shot,2023-05-20,Long Form,17M42S,1062,10008724,381579,12896
U69q07-7IgA,The World’s Highest Basketball Shot 🏀,2023-05-20,Short,22S,22,10266338,531234,5789
T2fxrJ6ZmfY,Craziest Ways To Catch a Fish! (No Poles Allowed),2023-05-06,Long Form,13M11S,791,11253151,209077,3547
t9rgimw2f6Q,Deliver a first round NFL Draft Pick? Bucket List: ACHIEVED. #ad,2023-05-02,Short,55S,55,2720141,99879,314
_h5DdzUtrXk,That comeback was SPECIAL,2023-04-29,Short,55S,55,27649335,843902,2139
ZYW2lWLpLuo,Pickleball Trick Shots,2023-04-15,Long Form,11M18S,678,7351842,170628,12274
Ey_vGhau7ho,World's Strongest Dude,2023-04-01,Long Form,13M51S,831,23192767,335590,7347
Y5tYxXd4kus,14 years later...feels like yesterday,2023-03-29,Short,8S,8,33218177,1044371,6670
VTM0sa_loyY,FROM WAY DOWNTOWN!,2023-03-23,Short,1M,60,4261860,168467,450
moIuur9GUws,World's Brightest Flashlight | OT38,2023-03-18,Long Form,25M2S,1502,13330047,227972,15007
WIFyVPaL_kU,Which level took the longest?? 🤯,2023-03-18,Short,39S,39,110935675,4066045,35000
V9YUfEyL0aI,tbh he made it farther than we thought he would,2023-03-03,Short,36S,36,69046872,1716419,3022
zPlsnWq5X50,Hotel Stereotypes,2023-02-25,Long Form,12M13S,733,27529478,383673,8933
pLlOkqBoZK4,Can We Outrun a Police Dog? | Animal Olympics,2023-02-11,Long Form,14M50S,890,17287708,229606,3650
MlPAmRN-uwg,Well that escalated QUICKLY 😳🎱,2023-02-04,Short,57S,57,59469233,2319842,18369
gvocDKs_Sno,Oreo Roll Roulette! 🤢,2023-01-27,Short,58S,58,184323386,7294078,10602
z_lgjFAxP6c,Ultimate Mini Games Battle 3,2023-01-21,Long Form,12M31S,751,24232864,271709,4706
W1cz1L5zDvM,Dude Perfect EXPOSED (Part 2) 🤫,2023-01-11,Short,17S,17,38137777,2028910,18409
IYLcZooMLbQ,Cake Flip Challenge! 😳🎂 #shorts,2023-01-06,Short,46S,46,30584407,1483407,5746
n_DtpY9wbGg,Average Dude vs. Luka Doncic (1-on-1),2022-12-31,Long Form,22M19S,1339,21759002,510335,8697
ZyHm55m7t-4,Dude Perfect's $100 Million Theme Park,2022-12-17,Long Form,23M15S,1395,15111536,357679,13866
_ZMMlr6vWm8,Deep Sea Fishing Battle 2,2022-12-03,Long Form,13M39S,819,11396130,221870,4315
9GRueeQXL9w,2022 was a BLAST! 🚀 What was your favorite moment from this year?? #2022inShort #ad,2022-12-02,Short,15S,15,4225501,132830,793
r1mhvegC6is,Thanksgiving Stereotypes,2022-11-19,Long Form,11M3S,663,22271455,326420,7681
YXXlSG-du7c,Dude Perfect Goes to SPACE,2022-11-05,Long Form,13M10S,790,43534240,1441090,54170
hF6X2ap_6Q8,Gun Game Airsoft Battle Royale,2022-10-22,Long Form,14M15S,855,13464112,315360,6155
etV_nxVU6l8,Wedding Stereotypes,2022-10-08,Long Form,11M16S,676,19012191,374994,11840
oW-ayP9BbHs,Stair Jump CHALLENGE,2022-10-01,Short,56S,56,31218299,1713746,3495
_snnKw-EywM,Archery World Records,2022-09-24,Long Form,7M51S,471,13155229,235255,4902
DK0xCH--t8k,Loser Gets Full Body Casted | OT 35,2022-09-10,Long Form,21M3S,1263,15437753,287483,6120
ehPugxlo_oY,Ultimate Mini Games Battle 2,2022-08-27,Long Form,12M23S,743,31739675,308565,5323
_YUc8tXDjxQ,Dude Perfect Domino Extravaganza,2022-08-13,Long Form,10M22S,622,14250124,266638,8305
4oe-Cy_dIQk,Dude Perfect EXPOSED 🤫🤫🤫,2022-08-06,Short,17S,17,65869825,2803929,26200
jcwaXQ2tGl8,It Just Keeps Getting Better 😂🏓,2022-08-02,Short,28S,28,121399214,3093925,6517
TJc4HjMBpSM,Impossible Ping Pong Vase Challenge,2022-07-21,Short,1M,60,29763870,1560881,3728
venrE8gdz30,Model Rocket Battle 3 | Dude Perfect,2022-07-02,Long Form,10M38S,638,50470796,713187,16115
s1tEvufgEyU,Real Life Invisibility Shield | OT34,2022-06-18,Long Form,15M24S,924,17270842,334283,10958
IlhYyVRklDI,That Ball Touched The CLOUDS 🏈☁️ #shorts,2022-06-15,Short,42S,42,169999953,6103059,31122
7VzDrqjhcXs,RC Edition 2 | Dude Perfect,2022-06-04,Long Form,8M27S,507,18985549,500151,7008
_CH8uu3L4D0,New Parent Stereotypes,2022-05-14,Long Form,10M49S,649,33106067,476749,12096
pQuk3t2aeBo,Treasure Hunting Battle: Crystals,2022-04-30,Long Form,10M54S,654,20601299,379989,6980
gmuAN_n3_tY,Water Balloon Roulette 🎈💦😬,2022-04-27,Short,55S,55,17054490,646281,1672
DZcRaZ-nDeA,Ultimate Mini Games Battle,2022-04-16,Long Form,9M34S,574,46548904,433559,5518
heIKaaamvdc,All Sports Golf with Bryson DeChambeau,2022-04-02,Long Form,11M18S,678,18307596,408967,7013
GsLopdvhFpk,Unpredictable Trick Shots 2,2022-03-19,Long Form,8M27S,507,31497010,549334,7581
UoVNtD-0kTI,Airplane Stereotypes,2022-03-05,Long Form,9M44S,584,43923201,664207,16381
LDKDyn_D9pQ,Cup Trick Shots | Dude Perfect,2022-02-19,Long Form,4M51S,291,17689992,496473,11563
CYdSF0tND4A,Cup Throwing Trick Shots are HARD #Shorts,2022-02-09,Short,23S,23,22229068,892100,2155
Xixpb9qEDw0,World's Longest T-Shirt Launch | OT 33,2022-02-07,Long Form,19M41S,1181,16963681,328367,26124
3QwpRXR-IUc,Snow Sniper Airsoft Battle Royale,2022-01-24,Long Form,10M1S,601,23975876,541616,8973
4qjZH9T8jlE,Candle Blowing Challenge is INTENSE 🌬🕯,2022-01-13,Short,51S,51,81319958,4880864,3277
YJljg4t-LGI,Exploding Christmas Presents | OT 32,2021-12-20,Long Form,15M33S,933,13780978,285536,9146
6fBqGUaJ0tc,Whoever DESTROYS THEIR CAR MOST Wins | OT 31,2021-12-06,Long Form,19M59S,1199,24368460,387399,29164
hj5Xv2L2X4M,Alaska Bucket List,2021-11-22,Long Form,33M7S,1987,26736385,525960,14877
mt81k1z4VIw,Boomerang Trick Shots 2 | Dude Perfect,2021-11-08,Long Form,7M46S,466,11290964,327795,5395
8XUDSIxQRU4,Build A Raft Battle,2021-10-25,Long Form,13M28S,808,22227524,470752,26448
Flj-KI9fOoM,World's Smallest TV | OT 30,2021-10-11,Long Form,19M42S,1182,17584439,346516,9447
t8JCJZM8tCw,Optical Illusion Trick Shots ft. Zach King,2021-09-27,Long Form,8M3S,483,29431788,686125,9390
D7f04YOXQq8,Chainsaw Carving Competition | OT 29,2021-08-30,Long Form,22M11S,1331,22233773,407354,83705
BTVMLRSsb3o,Submarine Minefield Battle,2021-08-23,Long Form,12M44S,764,13539780,316053,5520
lHticm97HAI,Games With Consequences | Flight Simulator,2021-08-09,Long Form,13M45S,825,7185087,225295,5108
RL42Yl4LS6c,Trying to Bench 405 lbs Underwater | OT 28,2021-07-26,Long Form,19M46S,1186,27752863,531935,40440
y2TPOTlPU9M,Demolition Derby Battle,2021-07-12,Long Form,13M10S,790,18969131,486198,10891
2EGuVKx_MXA,Cell Phone Stereotypes,2021-06-28,Long Form,12M43S,763,45670199,744538,26029
Tl1ycnEFk3I,World's Hottest Hot Sauce | OT 27,2021-06-14,Long Form,24M32S,1472,30397301,542743,22509
Df_hrHHcQ_g,Fastest Soapbox Car Wins,2021-05-31,Long Form,11M57S,717,29749949,644663,16675
I4AgeDIrHGY,South Africa Bucket List,2021-05-17,Long Form,31M39S,1899,36419809,811510,38735
_eIH4F-24M4,Pet Peeves (Official Music Video),2021-05-03,Long Form,3M30S,210,18279943,497652,31819
PAgQHcKMOIk,World's Weirdest Item | OT 26,2021-04-19,Long Form,26M18S,1578,30154030,559286,24688
Z8y05MbYm1Q,RC Helicopter Battle | Dude Perfect,2021-04-05,Long Form,10M11S,611,15644693,414599,8797
8Mc6zZxBTLA,OUR WIVES JOIN THE SHOW | OT 25,2021-03-22,Long Form,25M46S,1546,25705015,473471,36792
qUUloBe5vEo,Longest Dunk Wins,2021-03-08,Long Form,9M9S,549,84204377,1126913,21336
n1dEqq2hepw,Dude Wars | OT 24,2021-02-22,Long Form,25M56S,1556,33582635,563046,29849
cfZA6udrVUc,Toy Trick Shots | Dude Perfect,2021-02-08,Long Form,4M57S,297,25942445,631612,18511
EsVPUpDyGec,Game Night Stereotypes,2021-01-25,Long Form,9M41S,581,47963169,748986,27385
74ZSIJk2pcg,Flying RC Car,2021-01-11,Long Form,9M17S,557,34708439,651712,14319
1SIX0HTH-50,Worst Dude Perfect Videos of All Time | OT 23,2020-12-28,Long Form,30M23S,1823,42064269,606654,43138
LP02BulYw3g,Gingerbread House Scandal | OT 22,2020-12-21,Long Form,24M56S,1496,34088812,504544,22403
9X_nbT89X-c,Pocket Flame Thrower | OT 21,2020-12-14,Long Form,25M55S,1555,37044360,585294,24188
ETnepJ1zgKQ,It Finally Happened | OT 20,2020-12-07,Long Form,26M13S,1573,29720884,584785,35653
JaAm-0BBbmw,Dude Perfect Corn Maze | Nerf Battle,2020-11-23,Long Form,5M43S,343,16959434,421283,12267
xBe-36v3lQo,Go Kart Paintball Battle,2020-11-09,Long Form,14M19S,859,22927532,508730,16423
mfTnowfhW2c,Halloween Stereotypes,2020-10-26,Long Form,10M47S,647,58673646,873810,38986
4CqwkiaXEOQ,GIANT Pumpkin Carving Contest | OT 19,2020-10-19,Long Form,25M49S,1549,37863943,634420,21925
dycv5jdhx88,Giant Grouper Fishing Battle,2020-10-05,Long Form,10M47S,647,22691579,507204,17817
6NMvQU9xNbo,WORST PUNISHMENT YET | OT 18,2020-09-21,Long Form,28M49S,1729,50621367,1001817,42480
OFBsuEGhQkI,Concrete Shoes Football Battle,2020-09-07,Long Form,7M50S,470,24245275,510894,14107
AV3P55Xu_Ow,Airsoft Battle Royale 3,2020-08-31,Long Form,10M53S,653,23801997,661423,25831
n4fXmZTVdZg,Real Life Robot Dog | OT 17,2020-08-24,Long Form,28M1S,1681,45719165,773681,28325
MqePxS6iyvA,Swimming Pool Stereotypes,2020-08-17,Long Form,8M21S,501,77482649,1096224,36067
0ADQauuOJto,Impossible Ping Pong Trick Shots,2020-08-03,Long Form,6M59S,419,33996108,828387,21029
dudw5JiklKc,Card Throwing Trick Shots 2,2020-07-20,Long Form,5M19S,319,27625061,785720,25480
5-3ouosW9IA,Farthest Throw from Giant Tower Wins,2020-07-06,Long Form,6M47S,407,37284117,859230,20557
aCz-1tcdjN8,Unpredictable Trick Shots | Dude Perfect,2020-06-22,Long Form,4M51S,291,61614194,1226573,46038
luR70V5gdS0,All Sports Golf Battle 4,2020-06-10,Long Form,13M47S,827,44675766,796670,26549
BKKr55WPrrM,Worst Haircut Ever | OT 16,2020-05-25,Long Form,24M25S,1465,42263402,635073,33409
lbK24iwrYbY,Dude Perfect: Backstage Pass | Official Documentary,2020-05-11,Long Form,1H24M31S,5071,53538274,713123,42204
eZUKSxE2UZg,Quarantine Stereotypes,2020-04-27,Long Form,8M41S,521,74203623,1143414,58485
BYQAFbq2mxE,Eating Dog Food Like Cereal 🤢 | OT 15,2020-04-20,Long Form,21M17S,1277,26056373,481170,39282
YYBqfzDPOWU,Blindfolded Archery Battle,2020-04-06,Long Form,7M18S,438,22461475,419203,12896
aV0BK3QCk0g,Giant Foam Pit | Dude Perfect,2020-03-23,Long Form,7M58S,478,30064779,549132,19124
xG61CapseLU,Top 10 Candy List EVER | OT 14,2020-03-09,Long Form,26M10S,1570,52972709,615700,53352
v_BgzDHGav0,Airsoft Battle Royale 2,2020-02-24,Long Form,13M34S,814,58502270,1088422,34860
hfzSedylBog,Water Bottle Flip 3 | Dude Perfect,2020-02-10,Long Form,5M12S,312,50013750,999730,24929
4MMdJHYHoiA,Lightsaber Accident | OT 13,2020-01-27,Long Form,27M36S,1656,50835245,768394,46898
gqdwyXC4Jwk,Aircraft Carrier Bucket List,2020-01-13,Long Form,20M38S,1238,59663810,1188997,45251
ItMpKIxXwlw,Hockey Trick Shots,2019-12-30,Long Form,9M24S,564,18323101,441720,17331
GSTyIwVqO6Q,Best of Dude Perfect | 2019,2019-12-16,Long Form,6M8S,368,9185028,350612,8138
XYX-IZa3rNs,All Sports Bowling Battle,2019-12-02,Long Form,13M5S,785,33928170,511446,14025
Iw8qP0GdZ_0,Nerf Trick Shots,2019-11-18,Long Form,4M3S,243,28767553,691625,14309
3C0btIJjrW8,GIANT Waterslide Battle,2019-11-04,Long Form,7M49S,469,46809310,789547,15047
O5Sduwj9G98,We Broke The Budget | OT 12,2019-10-28,Long Form,23M28S,1408,68199533,1794711,159685
4xGFo_lYUrs,Unexpected Trick Shots,2019-10-21,Long Form,4M52S,292,52341849,1016918,27040
bIDKhZ_4jLQ,All Sports Trick Shots | Dude Perfect,2019-10-07,Long Form,6M48S,408,29099566,600788,23196
aDrVrz76z1A,Camping Stereotypes,2019-09-23,Long Form,7M59S,479,64175833,869662,34412
j7ZXF7jbXbY,Helicopter Battleship Battle | Dude Perfect,2019-09-09,Long Form,10M14S,614,20558462,402181,11330
j9I7jt4Y_-A,World's Weirdest Pillow | OT 11,2019-08-26,Long Form,20M46S,1246,46465265,579964,21654
Jvy7eXMxE9Y,Editor Edition 2 | Dude Perfect,2019-08-12,Long Form,8M6S,486,18014495,523800,13870
2lrBphwQOrI,Bass Fishing Battle | Dude Perfect,2019-07-29,Long Form,8M56S,536,49537190,687546,19357
XMilHdBYZzA,RC Airplane Battle | Dude Perfect,2019-07-15,Long Form,8M34S,514,45492726,832931,22841
8qwjvDROE4E,World's Best Gaming Room | OT 10,2019-07-01,Long Form,22M51S,1371,50361760,732895,29230
q9bX7EkMvrA,Metal Detector Battle 2 | Dude Perfect,2019-06-17,Long Form,10M58S,658,67826335,869166,27935
FjPvXMwTwQo,Plunger Trick Shots | Dude Perfect,2019-06-03,Long Form,5M13S,313,61535860,1005042,36371
FPg89qonG0E,Laying in a Box of Snakes | OT 9,2019-05-20,Long Form,24M5S,1445,43872433,570575,28462
2t3GnbhbVCc,Ping Pong Trick Shots 5 | Dude Perfect,2019-05-06,Long Form,6M41S,401,67804362,1354875,24634
dwV04XuiWq4,All Sports Baseball Battle | Dude Perfect,2019-04-22,Long Form,11M57S,717,63096258,797910,20873
_YTWwTo6xcY,Nerf Fortnite Blasters Battle | Dude Perfect,2019-04-08,Long Form,13M20S,800,50312383,753474,22818
uUio9YoGhxo,Real Life Trick Shots Bloopers | OT 8,2019-03-25,Long Form,19M56S,1196,58260641,730434,34485
OxoOSohmaag,Airplane Trick Shots 2 | Dude Perfect,2019-03-11,Long Form,6M52S,412,68462322,1270929,32376
qlzVPauUgw8,Real Life Trick Shots 3 | Dude Perfect,2019-02-25,Long Form,3M20S,200,133513712,2370396,47047
rT9PI5q2Etc,One of us Shaves our Eyebrows 😬 | OT 7,2019-02-11,Long Form,21M33S,1293,40802456,522919,30958
VOzA2V4HbJA,Super Bowl Stadium Trick Shots | Dude Perfect,2019-01-28,Long Form,7M33S,453,26309315,482191,17636
uPCi5Rs7EuA,Model Rocket Battle 2 | Dude Perfect,2019-01-14,Long Form,7M55S,475,185262382,2221260,48882
DXcuvtbotYQ,Dude Perfect Rewind 2018,2018-12-31,Long Form,6M12S,372,16088937,402373,16174
7y-hKLfeurY,Skiing Stereotypes | Dude Perfect,2018-12-17,Long Form,8M1S,481,77987157,864970,34447
i25i6vyjIpg,World Record Exercise Ball Surfing | OT 6,2018-12-03,Long Form,19M29S,1169,81610094,768475,27510
rQWb_oYS1tg,Airsoft Battle Royale | Dude Perfect,2018-11-19,Long Form,8M54S,534,86433690,1443730,53912
5LZ_G8jRGHg,Dunk Tank FIFA | Dude Perfect,2018-11-05,Long Form,11M51S,711,40141478,522200,19828
