Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
jZFy5l1HbWY,I think That he forgot to thank the bus driver 🤣🤣 #fortnite #fortniteclips  #shorts #viral,2025-01-07,Short,10S,10,756,Disabled,8
waV1i0_PSbs,Bro Is NOT Smart 🤣 #fortnite #fortnitememes #fortnitememe,2025-01-05,Short,11S,11,7890,Disabled,3
eiQ6_upCEuE,New Viral Audio? 😁     #fortnite #fortnitefunny #fortniteclips,2025-01-04,Short,8S,8,11632,Disabled,12
XgkediJiC2I,Bro Had enough 🤣  #fortnitefunny #fortniteclips #fortnitememes #shorts,2025-01-02,Short,8S,8,696,Disabled,4
l4R_ikvHPbc,I'm NOT Using the simple edit chat I promise 💀 #fortnitefunny #fortniteclips #shorts,2025-01-02,Short,12S,12,2271,Disabled,10
uldU2rnYlmU,New Glich Is INSANE! 💀  #fortnite #fortniteclips #viralvideo #shorts,2025-01-01,Short,13S,13,810,28,2
NusM_clcId8,The BEST Fortnite XP glitch In Fortnite 2025 🤯🔥 #fortnite #xpglich #howtolevelupfastinfortnite,2024-12-30,Short,16S,16,354,Disabled,3
i80554YBYqI,Epic fix this glitch 💀😭 #fortnite #fortnitefunny #fortniteclips,2024-12-30,Short,11S,11,7384,Disabled,13
qmzYBYcf7jU,Finally I understand It 💀 #fortnite #fortniteclips #fortniteedit #fortnitemontage,2024-12-28,Short,18S,18,2804,Disabled,7
RvvIuPD6oF0,Bro just wanted to be a chill guy 💀😭 #fortnite #fortnitefunny #fortniteclips #viral,2024-12-26,Short,46S,46,12074,Disabled,10
h_YPhp2RKIA,Unranked to Unreal Reload Ranked Speedrun (Part 1) ☠️,2024-12-24,Long Form,10M1S,601,476,Disabled,14
JCu70DaoEwo,Bro is just lucky 😭 #fortnite #fortnitefunny #fortniteclips,2024-12-22,Short,12S,12,23563,Disabled,14
K3Tri0eWK_U,My Internet Bro 😭 #fortniteclips #fortnitefunny #viral,2024-12-20,Short,15S,15,10545,Disabled,10
W7BxuLKIeTA,Never doing that again 😭🤣 #shorts  #fortnitefunny,2024-12-18,Short,29S,29,17141,Disabled,13
UCRtFERqjJs,Don't push without your duo 😭🙏      #fortnite #fortniteclips #fortnitefunny,2024-12-16,Short,25S,25,13566,Disabled,6
Xk5DkpXSvb8,Bro Fall For The Oldest trick In The Book 💀🤣  #fortnitememes # shorts,2024-12-15,Short,9S,9,15263,Disabled,7
7SIP0C-DpNc,The Most Insane SMG in Fortnite #shorts,2024-12-14,Short,15S,15,851,Disabled,1
yn_lhrNQTlQ,How to Find The chapter 5 SMG in Fortnite 🤯🔥,2024-12-13,Short,9S,9,11800,Disabled,26
iur07CYGwfg,🔴 New FIRST PERSON *UPDATE* OUT NOW in FORTNITE!,2024-12-12,Livestream,1H2M35S,3755,23,Disabled,1
mv_UtrpEHJY,Fortnite will delete NPC´s      #fortnite #fortnitememes #subscribe,2024-12-11,Short,15S,15,15403,Disabled,54
g2-hLckFiFw,Do You Agree?,2024-12-07,Short,6S,6,3568,Disabled,11
etBad18pwYU,The BEST Looting Spot for duo's 🔥 #fortnite #fortnitetips #fortnitetiktok #shorts,2024-12-06,Short,32S,32,587,Disabled,7
imLnnFjQ7sk,BEST Loot Route For Ranked 🤯🔥,2024-12-06,Short,21S,21,7440,Disabled,11
KtTZ5T1-mdQ,Playing With Subscribers !,2024-12-06,Livestream,2H34M22S,9262,197,Disabled,2
xxjgGUEecuo,Playing With Subscribers!,2024-12-06,Livestream,1H50M55S,6655,29,Disabled,0
rIh1j-5_qiY,Today's lesson #fortnite #shorts,2024-12-05,Short,12S,12,1036,Disabled,13
E41LMDzmCho,That's why you should NEVER panic 🥲 #fortnite,2024-12-05,Short,11S,11,15819,Disabled,24
ep0ye_DuDgk,Playing With Subscribers!,2024-12-05,Livestream,1H16M,4560,22,Disabled,0
UvKce51vS_c,My Table Is broken chat 💀 #fortnite #gaming,2024-12-04,Short,14S,14,6052,Disabled,10
HNOG-bDojG4,Playing With Subscribers!,2024-12-04,Livestream,45M4S,2704,31,Disabled,Disabled
PDitW2NrFTw,New BEST Drop Spot That Will Get You to UNREAL!🤯      #fortnitetips #shorts,2024-12-02,Short,44S,44,17749,1430,12
fbN3_s9G4bw,What's wrong with my voice 💀😭,2024-11-30,Short,6S,6,880,Disabled,4
UYDakL_geyU,FORTNITE CHAPTER 6 IS CRAZY 🔥🤯,2024-11-29,Short,13S,13,649,Disabled,4
4oRZPfD85g0,BEST Hiding Spots To Reach UNREAL Rank! 🔥 #fortnite #fortnitetips,2024-11-26,Short,21S,21,632,Disabled,8
RxBtcyEfUqg,Fortnite Juice World #fortnite #short,2024-11-25,Short,13S,13,108,Disabled,8
A57rjkfoQRU,Fortnite Panic Moments,2024-11-24,Short,10S,10,15140,Disabled,29
csHlIjJ3PfA,Bro though he could Eleminate me with pickaxe 🌚 #shorts,2024-11-24,Short,11S,11,9480,Disabled,26
nAE0TH4zm4w,This Drop Spot Will Get You to UNREAL!🤯,2024-11-23,Short,28S,28,11242,Disabled,16
RxkI3eSQ7QU,FASTEST Way to Defeat ANY Boss In Fortnite ! 🤯,2024-11-21,Short,14S,14,12938,Disabled,28
vn2eelCbDRM,The Hardest Decision In Fortnite..💀                   #fortniteclips #fortnitememe #viral,2024-11-20,Short,14S,14,6346,Disabled,12
rJtUb4ZTScE,Always Believe In Yourself!!  #fortnite #fortnite tips,2024-11-18,Short,12S,12,5267,Disabled,21
PTjPbGQeubM,Bro was mad After 😂            #fortniteclips #fortnitememe,2024-11-16,Short,12S,12,4013,Disabled,3
Lctfxeb_D24,I'm Done Fortnite 💀                 #fortniteclips,2024-11-16,Short,17S,17,4931,Disabled,10
2vgB6XJfyFg,I Couldn't Hold It Anymore      #fortnite  #fortnitefunny #shorts,2024-11-14,Short,8S,8,6167,Disabled,14
Pm5P5j1AfiM,Ahh Fortnite Gameplay 😫,2024-11-12,Short,27S,27,3598,Disabled,9
Mw2jqhUVuX4,Bro wanted to no scope me so bad 💀😭 #fortnite,2024-11-12,Short,10S,10,513,Disabled,6
nG9Mbc63LqQ,Bro Is The NEW John Wick 💀😭       #norgotor #fortniteclips  #fortnitememe,2024-11-11,Short,8S,8,7130,Disabled,11
-ZBNrmGZiBc,Bro have spiderman instinct 💀😭 #fortniteclips #fortnitememes,2024-11-10,Short,9S,9,822,Disabled,4
3KubJJZ8IlI,New Scooby boom 💀          #fortniteclips,2024-11-09,Short,8S,8,575,Disabled,8
nqFltJ8XDjY,Bro have The Best Movement ever 💀😭 #fortniteshorts #200iq,2024-11-09,Short,10S,10,6280,Disabled,12
KLTfMOhNnzs,How to do the flying car glitch In Fortnite,2024-11-08,Long Form,48S,48,68,8,4
bUHzFm_Zvac,The car was sent to the space 💀🤣😭 #fortnite #fortnitememe #fortnitefunny,2024-11-08,Short,10S,10,752,Disabled,4
TBxlJo0TMPA,Solo Victory Cup LIVE 🔴,2024-11-08,Livestream,3M25S,205,13,Disabled,0
zGFmoOn1eRg,What's going on 💀😭 #fortniteclips #fortnitefunny,2024-11-07,Short,11S,11,8222,Disabled,13
3rjaLbohuIM,FORTNITE LIVE 🔴ALMOST 1K SUBS = FACEREVEAL,2024-11-07,Livestream,6M38S,398,15,Disabled,0
D3JVgbiSHoY,1K SUBS,2024-11-07,Livestream,6M28S,388,27,Disabled,Disabled
_P1fp0PnpXY,My Internet Bro 😭💀     #fortnitememes #fortnitefunny,2024-11-06,Short,30S,30,8426,Disabled,18
KZyJFgT4gZc,I HATE THIS NPC'S 💀 #fortnite #fortnitefunny  #fortnitememe,2024-11-05,Short,10S,10,10748,Disabled,8
AGhhuhOMFy8,It was actually bad tho 😔 #fortnite #shorts,2024-11-03,Short,7S,7,1414,Disabled,11
4HSC6Nlob8Q,My First Game of the new season       #fortnitememe #fortniteclips #fortnitefunny,2024-11-03,Short,8S,8,3814,Disabled,21
g3EW4FB7I6I,Bro is NOT First 😭.                        #fortnite #fortnitememes #fortnitefunny,2024-11-02,Short,13S,13,13285,Disabled,7
FEg6BNQggrU,Always Heal Up If You CAN!!      #fortnite #fortnitetips,2024-11-01,Short,30S,30,16438,268,4
soe8MkI3WfA,HOW TO FIND A FORTNITE DUO,2024-10-23,Livestream,9M2S,542,16,Disabled,Disabled
0LrDDywPDrk,🔴*NEW* DISNEY VILLANS SKINS UPDATE,2024-10-20,Livestream,4M1S,241,21,Disabled,Disabled
ccbrgTU16Ps,Fortnite Challenge day 1             #fortnite #fortnitechallenge  #shorts,2024-10-13,Short,10S,10,3154,Disabled,10
vVlMa2ekhh8,FORTNTE NEW SEASON GAMEPLAY WIN  (no commentary),2024-10-12,Long Form,17M13S,1033,68,Disabled,1
F0S_HdGuuU4,FORTNITE NEW UPDATE Here is everything new (no commentary),2024-10-12,Long Form,2M6S,126,25,Disabled,0
WlT8SN5M4bI,Bro stood no chance ☠️         #fortnite #fortniteedit #shorts,2024-10-08,Short,9S,9,160,Disabled,4
hmUg6Gm96hE,🟢I FOUND DOOM ISLAND IN FORTNITE RARE EVENT🤯 #fortnite #fyp,2024-10-07,Short,17S,17,17111,1009,20
7REYia3hzzc,FORTNITE LIVE EVENT 🔴 (Live ),2024-10-06,Livestream,33M2S,1982,14,Disabled,0
aG9lG7NlpPg,The Ultimate Doom Mythic is INSANE!,2024-10-04,Long Form,3M35S,215,19,Disabled,2
-nLH6XimVoI,🔴LIVE! NEWEST BEST WORKING FORTNITE SEASON 4 XP GLITCH MAP! (Fortnite Battle Royale),2024-10-03,Livestream,4H30M5S,16205,20,Disabled,0
K1JIAfaQIiI,Next Viral sound ?👀             #fortnite  #fortnitememes #shorts,2024-09-29,Short,11S,11,2537,Disabled,10
Fr7uI1a-D70,FORTNITE ROAD TO UNREAL (Part 1),2024-09-25,Long Form,3M46S,226,36,5,3
Ef25lBidVRw,Fortnite PLEASE Fix this under Map glich😭,2024-09-17,Long Form,41S,41,25,Disabled,2
nK3gBrI777A,LIVE🔴 CRAZY FORTNITE XP GLICH😱 #fortnite #fortniteclips #shorts,2024-09-14,Livestream,55M17S,3317,14,5,0
kOchgpVmTRA,"I like THIS, THIS is CUTE! 😂 #fortnitememes",2024-08-30,Short,10S,10,679,Disabled,5
o_VDAcMztT8,LIVE🔴 CRAZY FORTNITE XP GLICH😱  #fortnite #fortniteclips #live #shorts,2024-08-29,Livestream,1H40M13S,6013,10,Disabled,0
PW4_ZB7G864,People who Teach you How to make Money be like:,2024-08-17,Long Form,4M55S,295,90,Disabled,Disabled
kc8ww6yos-I,INSANE Fortnite Season 5 Chapter 4 Victory!,2024-08-16,Long Form,6M22S,382,21,Disabled,1
FwBUMl7QHdE,When you are playing with your Autistice friend... ( You Lough You Going TO HELL),2024-08-15,Long Form,4M31S,271,34,Disabled,Disabled
6a7cJ2OSguk,Did i picked the right brawler guys ?                          #brawlstars #gaming #elprimo #,2024-07-27,Short,7S,7,547,Disabled,7
mZftOo33KQM,"84 Elimination Solo Vs Squads ""Zero Build"" Gameplay Wins (Fortnite chapter 5)",2024-07-21,Long Form,20M54S,1254,485,11,8
zWtg-CJ3GJs,BRAWL STARS FIRST LEGENDARY OPPENING #shorts #Norgotor #brawlstars #viral #brawlstarsopening,2024-07-20,Short,6S,6,671,Disabled,9
4eLzppC4afc,The Most EPIC Brawl Stars Opening of 2024! #brawlstars #brawlkairos #gaming #classicbrawl #shorts,2024-07-18,Short,6S,6,3429,Disabled,6
TImxPb5i-Qs,LEGENDARY MONSTER EGG OPENING! #shorts #Norgotor #brawlstars #viral #brawlstarsopening,2024-07-15,Short,6S,6,3065,Disabled,23
5w64CVlMhaw,I unlocked the new Emz skin #brawlstars#viral#fyy#shorts#gaming#trend#viralshorts#funny#meme #Norgee,2024-07-11,Short,8S,8,1793,Disabled,30
vd4tIasNvmM,52 Elemination Solo Zero Build Gameplay Wins (Fortnite chapter 5),2024-07-01,Long Form,21M38S,1298,124,Disabled,4
0iCiHSnWnQA,LIVE 🔴 WE GOT A NEW UPDATE ( im about to hit 70 subs ),2024-06-22,Livestream,1H31M18S,5478,9,2,Disabled
3AjBp8rSmms,WE ARE BACK LIVE playing fortnite with friends and viewers,2024-06-21,Livestream,23M31S,1411,10,2,Disabled
Q4r5WhrwOmQ,Fortnite my Funniest moment in 1 GAME,2024-06-19,Long Form,7M17S,437,44,Disabled,2
vJ2YFNFKdX8,🔴Live IM GIFTING V-bucks AND Robux SPECIAL STREAM 1/5,2024-06-18,Livestream,1H29M11S,5351,39,5,Disabled
OUL7cq6q51Y,Not long stream,2024-06-17,Livestream,51M29S,3089,9,6,Disabled
syXT_S29new,Playing games and talking with viewers,2024-06-15,Livestream,49M55S,2995,11,2,Disabled
kZ7Iv1v8lwA,IM ABOUT TO HIT 40 SUBS sub PLEASE PLEASEEEEEE,2024-06-14,Livestream,3H18M36S,11916,22,4,Disabled
AGY8CrpKJuk,Fortnite NEW UPDATE IS OUT!! (Nick eh 30 + MORE ITEMS),2024-06-13,Livestream,1H20M12S,4812,10,1,Disabled
JYmfWSaG9d0,Fortnite NEW UPDATE IS OUT!! (Nick eh 30 + MORE ITEMS),2024-06-13,Livestream,1H11M46S,4306,8,1,Disabled
cHCCSFRdw_w,Playing Games with viewers!,2024-06-11,Livestream,2H21M10S,8470,15,5,Disabled
GraEtSfsclc,Playing Fortnite with viewers!,2024-06-07,Livestream,1H18M11S,4691,69,3,Disabled
_sYR40KipkM,Ive tried the HARDEST FORTNITE CHALLENGE,2024-05-30,Long Form,11M12S,672,45,5,Disabled
tyuzom235Jc,HE WANTED TO TEAMAT WITH ME,2024-05-28,Long Form,9M15S,555,62,5,0
kSmxh0e1po8,fortntie im going crazy🔥🔥 #fortnite  #fortniteclips #fortnitewin,2024-05-27,Short,50S,50,232,15,Disabled
