Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
3Mj8M_hKKJA,YouTube Censored My Video and They'll Censor Yours Too,2017-12-18,Long Form,10M47S,647,693800,42182,3781
cg2stVCrmZ4,YouTube Rewind Reality Check 2017 #TankTheRewind,2017-12-07,Long Form,21M34S,1294,650349,46541,5050
dcZY3yi8Xbw,Me at the zoo | YouTube Geographic,2017-11-26,Long Form,8M47S,527,1093535,35236,3699
Ke3DM7pzJJY,My Take on CowbellyTV / Graham The Christian,2017-11-15,Long Form,4M55S,295,281598,12992,1762
r8Y-P0v2Hh0,MEME Theory: How Donald Trump used Memes to Become President,2017-11-08,Long Form,35M5S,2105,3261431,133523,16140
4va7iRSva7s,WHY I LEFT BUZZFEED (Ft. Jake Paul & PICKLE RIIIIIIIICK!!!!!),2017-09-12,Long Form,8M30S,510,227068,12299,2094
TjBnYyV8yhc,Hurricane Irma Tribute,2017-09-10,Long Form,2M32S,152,270163,10466,1909
YflsCectl6I,YouTube has been on a Downward Spiral.,2017-08-16,Long Form,49M3S,2943,2094806,87035,16089
M4A51V15Pac,THE CRINGIEST CRINGE THAT EVER CRINGED (TRY NOT TO CRINGE CHALLENGE) {cringe compilation},2017-06-08,Long Form,7M12S,432,308205,14971,3781
2IKdN0og518,5 Underexposed YouTubers (That you should totally check out),2017-05-31,Long Form,4M58S,298,73272,4271,1400
_C8cOhB6ZeA,Downward Sellout Spiral: A New Low,2017-05-15,Long Form,2M29S,149,83174,5838,983
qFGqhEVr7lk,MEME Theory: How Behind The Meme is Ruining the Memescape as we Know It,2017-05-08,Long Form,32M26S,1946,2795975,107410,28420
dJTLdpunhR0,YouTube THEORY: Empty Subscribers,2016-11-21,Long Form,16M9S,969,698285,30662,5169
cV-ra7DH_dY,EmperorLemon's Downward Mental Spiral: The Musical,2016-10-13,Long Form,1M31S,91,122533,5018,694
6DN2TZ5tUho,Hurricane Matthew Tribute,2016-10-07,Long Form,1M14S,74,776041,25036,2575
bWZpCKLaw3U,YouTube Heroes: 𝕀'𝕄 ℂ𝕆𝕄ℙ𝕃𝔼𝕋𝔼𝕃𝕐 𝔽𝕌ℂ𝕂𝔼𝔻,2016-09-23,Long Form,2M24S,144,63775,3257,599
c7OAxjPPMzo,SCREW Senior Year of High School (Story Time),2016-09-20,Long Form,17M54S,1074,243408,11206,1825
NylEK3s6_0o,Top 10 Best Anime Series of All Time,2016-08-07,Long Form,5M48S,348,181429,8338,1361
fj1EvAMoTqI,"SCREW ""Checking my Privilege""",2016-06-28,Long Form,8M34S,514,647947,31247,3569
KwBANsHE0U0,MEME FORTRESS,2016-05-26,Long Form,5M26S,326,133628,5527,785
Fk-eefwJ8AQ,We need to talk.,2016-03-12,Long Form,10M39S,639,123940,4816,1389
2Jb3omudOzY,Youtube Poop: Bill O'reilly interviews Jim Mora,2010-05-13,Long Form,1M39S,99,113844,2675,336
